text,doc_type,year,url
"By the authority vested in me as President by the Constitution and the laws of the United States of America, and pursuant to the August 14, 2008, claims settlement agreement between the United States of America and Libya (Claims Settlement Agreement), and in recognition of the October 31, 2008, certification of the Secretary of State, pursuant to section 5(a)(2) of the Libyan Claims Resolution Act (Public Law 110-301), and in order to continue the process of normalizing relations between the United States and Libya, it is hereby ordered as follows:  Section 1. All claims within the terms of Article I of the Claims Settlement Agreement (Article I) are settled.  (a) Claims of United States nationals within the terms of Article I are espoused by the United States and are settled according to the terms of the Claims Settlement Agreement.  (i) No United States national may assert or maintain any claim within the terms of Article I in any forum, domestic or foreign, except under the procedures provided for by the Secretary of State.  (ii) Any pending suit in any court, domestic or foreign, by United States nationals (including any suit with a judgment that is still subject to appeal or other forms of direct judicial review) coming within the terms of Article I shall be terminated.  (iii) The Secretary of State shall provide for procedures governing applications by United States nationals with claims within the terms of Article I for compensation for those claims.  (iv) The Attorney General shall enforce this subsection through all appropriate means, which may include seeking the dismissal, with prejudice, of any claim of a United States national within the terms of Article I pending or filed in any forum, domestic or foreign.  (b) Claims of foreign nationals within the terms of Article I are settled according to the terms of the Claims Settlement Agreement.  (i) No foreign national may assert or maintain any claim coming within the terms of Article I in any court in the United States.  (ii) Any pending suit in any court in the United States by foreign nationals (including any suit with a judgment that is still subject to appeal or other forms of direct judicial review) coming within the terms of Article I shall be terminated.  (iii) Neither the dismissal of the lawsuit, nor anything in this order, shall affect the ability of any foreign national to pursue other available remedies for claims coming within the terms of Article I in foreign courts or through the efforts of foreign governments.  (iv) The Attorney General shall enforce this subsection through all appropriate means, which may include seeking the dismissal, with prejudice, of any claim of a foreign national within the terms of Article I pending or filed in any court in the United States.  Sec. 2. For purposes of this order:  (a) The term ""United States national"" has the same meaning as ""national of the United States"" in section 101(a)(22) of the Immigration and Nationality Act (8 U.S.C. 1101(a)(22)), but also includes any entity organized under the laws of the United States or any jurisdiction within the United States (including foreign branches).  (b) The term ""foreign national"" means any person other than a United States national.  (c) The term ""person"" means any individual or entity, including both natural and juridical persons.  (d) The term ""entity"" means a partnership, association, trust, joint venture, corporation, group, subgroup, or other organization.  Sec. 3. This order is not intended to, and does not, create any right or benefit, substantive or procedural, enforceable at law or in equity by any party against the United States, its departments, agencies, instrumentalities, or entities, its officers or employees, or any other person.  George W. Bush  The White House,  October 31, 2008.",executive_order,2008,https://www.presidency.ucsb.edu/documents/executive-order-13477-settlement-claims-against-libya
"By the authority vested in me as President by the Constitution and the laws of the United States of America, including my authority as Commander in Chief of the Armed Forces of the United States, it is hereby ordered:  Section 1. Purpose. The threat of attack by ballistic, hypersonic, and cruise missiles, and other advanced aerial attacks, remains the most catastrophic threat facing the United States.  President Ronald Reagan endeavored to build an effective defense against nuclear attacks, and while this program resulted in many technological advances, it was canceled before its goal could be realized. And since the United States withdrew from the Anti-Ballistic Missile Treaty in 2002 and initiated development of limited homeland missile defense, official United States homeland missile defense policy has remained only to stay ahead of rogue-nation threats and accidental or unauthorized missile launches.  Over the past 40 years, rather than lessening, the threat from next-generation strategic weapons has become more intense and complex with the development by peer and near-peer adversaries of next-generation delivery systems and their own homeland integrated air and missile defense capabilities.  Sec. 2. Policy. To further the goal of peace through strength, it is the policy of the United States that:  (a) The United States will provide for the common defense of its citizens and the Nation by deploying and maintaining a next-generation missile defense shield;  (b) The United States will deter—and defend its citizens and critical infrastructure against—any foreign aerial attack on the Homeland; and  (c) The United States will guarantee its secure second-strike capability.  Sec. 3. Implementation. Within 60 days of the date of this order, the Secretary of Defense shall:  (a) Submit to the President a reference architecture, capabilities-based requirements, and an implementation plan for the next-generation missile defense shield. The architecture shall include, at a minimum, plans for:  (i) Defense of the United States against ballistic, hypersonic, advanced cruise missiles, and other next-generation aerial attacks from peer, near-peer, and rogue adversaries;  (ii) Acceleration of the deployment of the Hypersonic and Ballistic Tracking Space Sensor layer;  (iii) Development and deployment of proliferated space-based interceptors capable of boost-phase intercept;  (iv) Deployment of underlayer and terminal-phase intercept capabilities postured to defeat a countervalue attack;  (v) Development and deployment of a custody layer of the Proliferated Warfighter Space Architecture;  (vi) Development and deployment of capabilities to defeat missile attacks prior to launch and in the boost phase;  (vii) Development and deployment of a secure supply chain for all components with next-generation security and resilience features; and  (viii) Development and deployment of non-kinetic capabilities to augment the kinetic defeat of ballistic, hypersonic, advanced cruise missiles, and other next-generation aerial attacks;  (b) Review relevant authorities and organization of the Department of Defense to develop and deploy capabilities at the necessary speed to implement this directive;  (c) Jointly with the Director of the Office of Management and Budget, submit to the President a plan to fund this directive, allowing sufficient time for consideration by the President before finalization of the Fiscal Year 2026 Budget; and  (d) In cooperation with United States Strategic Command and United States Northern Command, submit to the President:  (i) An updated assessment of the strategic missile threat to the Homeland; and  (ii) A prioritized set of locations to progressively defend against a countervalue attack by nuclear adversaries.  Sec. 4. Allied and Theater Missile Defense Review. The United States continues to cooperate on missile defense with its allies and partners to aid in the defense of ally populations and troops and of forward-deployed United States troops. Following the submission to the President of the next-generation missile defense reference architecture under section 3(a) of this order, the Secretary of Defense shall direct a review of theater missile defense posture and initiatives to identify ways in which the United States and its allies and partners can:  (a) Increase bilateral and multilateral cooperation on missile defense technology development, capabilities, and operations;  (b) Improve theater missile defenses of forward-deployed United States troops and allied territories, troops, and populations; and  (c) Increase and accelerate the provision of United States missile defense capabilities to allies and partners.  Sec. 5. General Provisions. (a) Nothing in this order shall be construed to impair or otherwise affect:  (i) the authority granted by law to an executive department or agency, or the head thereof; or  (ii) the functions of the Director of the Office of Management and Budget relating to budgetary, administrative, or legislative proposals.  (b) This order shall be implemented consistent with applicable law and subject to the availability of appropriations.  (c) This order is not intended to, and does not, create any right or benefit, substantive or procedural, enforceable at law or in equity by any party against the United States, its departments, agencies, or entities, its officers, employees, or agents, or any other person.   DONALD J. TRUMP  The White House,  January 27, 2025.",executive_order,2025,https://www.presidency.ucsb.edu/documents/executive-order-14186-the-iron-dome-for-america
"By the authority vested in me as President by the Constitution and statutes of the United States of America, and in order to amend the responsibilities of the President's Commission on Personnel Interchange and to continue its work of enriching both the Government and the private sectors by enabling the most promising executive to work in the other sector, it is hereby ordered as follows:  I-1. Establishment of the Commission.  1-101. The President's Commission on Personnel Interchange is continued and renamed the President's Commission on Executive Exchange.  1-102. The Commission shall be composed of such officials in the Executive agencies and such persons from the private sector as the President may from time to time appoint. The Chairman shall be designated by the President. The members of the commission and the Chairman shall serve two-year terms at the pleasure of the President.  1-103. Members of the Commission who are officers or employees of the Federal Government shall receive no additional compensation by reason of this Order, and members who are not such officers or employees shall serve without compensation, but shall be provided with travel expenses, including per diem in lieu of subsistence, as authorized by law.  1-2. Functions of the Commission.  1-201. The Commission shall develop an Executive Exchange Program in which promising executives from the Executive agencies, and from the private sector, who have demonstrated the ability to rise to high management positions, will be selected as Exchange Executives and placed in positions in the other sector which offer significant challenge, responsibility, and regular and continuing contact with senior officials.  1-202. The Commission shall develop an education program which places the work experience of the Exchange Executive in the broader context of both the Federal Government and the private sector.  1-203. The Commission shall supervise and review the operation of the Program, and recommend to the President ways to promote and improve the exchange between the Government and the private sector.  1-204. The Commission shall ensure that the Program operates in compliance with the merit principles set forth in Section 2301 of Title 5 of the United States Code.  1-3. Responsibilities of Executive Agencies.  1-301. Each Executive agency shall, to the extent permitted by law, cooperate with the Commission and furnish it with such assistance as the Chairman may request in connection with the Program.  1-302. The head of each Executive agency shall designate a presidential appointee who is not a member of the Commission to serve as liaison to the Commission.  1—4. Administrative Provisions.  1-401. The Office of Personnel Management shall provide the Commission with administrative services, staff support, and travel expenses, as authorized by law.  1-402. Executive Order No. 11451 of January 19, 1969, is superseded.  JIMMY CARTER  The White House, May 15, 1979.  [Filed with the Office of the Federal Register, 3:02 p.m., May 15, 1979]",executive_order,1979,https://www.presidency.ucsb.edu/documents/executive-order-12136-presidents-commission-executive-exchange
"By the authority vested in me as President by the Constitution of the United States of America and by Chapter 47 of Title 10 of the United States Code (the Uniform Code of Military Justice), in order to prescribe amendments to the Manual for Courts-Martial, United States, 1969 (Revised edition), prescribed by Executive Order No. 11476, as amended by Executive Order No. 11835, Executive Order No. 12018, Executive Order No. 12198, Executive Order No. 12233, Executive Order No. 12306, Executive Order No. 12315, and Executive Order No. 12340, it is hereby ordered as follows:  Section 1. Paragraph 127c, Section A (Table of Maximum Punishments) of the said Manual for Courts-Martial is amended by deleting the following language: ""Drugs, habit forming, wrongful possession, sale, transfer, use or introduction into a military unit, base, station, post, ship, or aircraft"" and the maximum punishments prescribed therefor, and ""Drugs, marijuana, wrongful possession, sale, transfer, use or introduction into a military unit, base, station, post, ship, or aircraft"" and the maximum punishments prescribed therefor, and by inserting in their place the following entries and maximum punishments:  ""Drugs, wrongful use, possession, manufacture, or introduction of amphetamine, cocaine, heroin, lysergic acid diethylamide, marijuana (except possession of less than 30 grams or use of marijuana), methamphetamine, opium, phencyclidine, secobarbital, and Schedule I, II, and III controlled substances."". Maximum punishment: Dishonorable discharge, forfeiture of all pay and allowances, and confinement at hard labor not to exceed 5 years.  ""Drugs, wrongful possession of less than 30 grams or use of marijuana, and wrongful use, possession, manufacture, or introduction of phenobarbital, and Schedule IV and V controlled substances."". Maximum punishment: Dishonorable discharge, forfeiture of all pay and allowances, and confinement at hard labor not to exceed 2 years.  ""Drugs, wrongful distribution of, or, with intent to distribute, wrongful possession, manufacture, or introduction of amphetamine, cocaine, heroin, lysergic acid diethylamide, marijuana, methamphetamine, opium, phencyclidine, secobarbital, and Schedule I, II, and III controlled substances."". Maximum punishment: Dishonorable discharge, forfeiture of all pay and allowances, and confinement at hard labor not to exceed 15 years.  ""Drugs, wrongful distribution of, or, with intent to distribute, wrongful possession, manufacture, or introduction of phenobarbital and Schedule IV and V controlled substances."". Maximum punishment: Dishonorable discharge, forfeiture of all pay and allowances, and confinement at hard labor not to exceed 10 years.  Sec. 2. Paragraph 127c, Section B of the said Manual for Courts-Martial is amended by adding the following new paragraph following the last paragraph therein:  ""When any offense described in paragraph 213g is committed while the accused is: on duty as a sentinel or lookout; on board a vessel or aircraft used by or under the control of the armed forces; in or at a missile launch facility used by or under the control of the armed forces; in a hostile fire pay zone; or in time of war, the maximum period of confinement at hard labor and forfeiture of pay and allowances authorized for such offense shall be increased by 5 years."".  Sec. 3. Paragraph 213 of the said Manual for Courts-Martial is amended by deleting the last paragraph of subparagraph 213b and by adding the following new subparagraph after the end of subparagraph f:  ""g. Offenses involving controlled substances.  ""Discussion. Possession, use, introduction into a military unit, base, station, post, ship, or aircraft, manufacture, distribution, and possession, manufacture, or introduction with intent to distribute, of a controlled substance are offenses under Article 134.  ""(1) Controlled substance. ""Controlled substance"" means amphetamine, cocaine, heroin, lysergic acid diethylamide, marijuana, methamphetamine, opium, phencyclidine, phenobarbital, and secobarbital. ""Controlled substance"" also means any substance which is included in Schedules I through V established by the Comprehensive Drug Abuse Prevention and Control Act of 1970, as amended (21 U.S.C. 801 et seq.).  ""(2) Possess. ""Possess"" means to exercise control of something. Possession may be direct physical custody like holding an item in one's hand, or it may be constructive, as in the case of a person who hides an item in a locker or car to which that person may return to retrieve it. Possession must be knowing and conscious. Possession inherently includes the power or authority to preclude control by others. It is possible, however, for more than one person to possess an item simultaneously, as when several people share control of an item. An accused may not be convicted of possession of a controlled substance if the accused did not know that the substance was present under the accused's control. Awareness of the presence of a controlled substance may be inferred from circumstantial evidence.  ""(3) Distribute. ""Distribute"" means to deliver to the possession of another. ""Deliver"" means the actual, constructive, or attempted transfer of an item, whether or not there exists an agency relationship.  ""(4) Manufacture. ""Manufacture"" means the production, preparation, propagation, compounding, or processing of a drug or other substance, either directly or indirectly or by extraction from substances of natural origin, or independently by means of chemical synthesis or by a combination of extraction and chemical synthesis and includes any packaging or repackaging of such substance or labeling or relabeling of its container. The term ""production"", as used above, includes the planting, cultivating, growing, or harvesting of a drug or other substance.  ""(5) Wrongfulness. To be punishable under Article 134, possession, use, distribution, introduction, or manufacture of a controlled substance must be wrongful. Possession, use, distribution, introduction, or manufacture of a controlled substance is wrongful if it is without legal justification or authorization. Possession, use, distribution, introduction, or manufacture of a controlled substance is not wrongful if such act or acts are: (A) done pursuant to legitimate law enforcement activities (for example, an informant who receives drugs as part of an undercover operation is not in wrongful possession); (B) done by authorized personnel in the performance of medical duties; or (c) without knowledge of the contraband nature of the substance (for example, a person who possesses cocaine, but actually believes it to be sugar, is not guilty of wrongful possession of cocaine). But, possession, use, distribution, introduction, or manufacture of a controlled substance may be inferred to be wrongful in the absence of evidence to the contrary. The burden of going forward with evidence with respect to any such exception in any court-martial or other proceeding under the code shall be upon the person claiming its benefit. If such an issue is raised by the evidence presented, then the burden of proof is upon the United States to establish that the use, possession, distribution, manufacture, or introduction was wrongful.  ""(6) Intent to distribute. Intent to distribute may be inferred from circumstantial evidence. Examples of evidence which may tend to support an inference of intent to distribute are: possession of a quantity of substance in excess of that which one would be likely to have for personal use; market value of the substance; the manner in which the substance is packaged; and that the accused is not a user of the substance. On the other hand, evidence that the accused is addicted to or is a heavy user of the substance may tend to negate an inference of intent to distribute.  ""(7) Certain amount. When a specific amount of a controlled substance is believed to have been possessed, distributed, introduced, or manufactured by an accused, the specific amount should ordinarily be alleged in the specification. It is not necessary to allege a specific amount, however, and a specification is sufficient if it alleges that an accused possessed, distributed, introduced, or manufactured ""some, .... traces of,"" or ""an unknown quantity of"" a controlled substance.  ""Proof.  ""(1) Wrongful possession of controlled substance. (a) That the accused possessed a certain amount of a controlled substance; (b) that the possession by the accused was wrongful; and (c) that, under the circumstances, the conduct of the accused was to the prejudice of good order and discipline in the armed forces or was of a nature to bring discredit upon the armed forces.  ""(2) Wrongful use of controlled substance. (a) That the accused used a controlled substance; (b) that the use by the accused was wrongful; and (c) that, under the circumstances, the conduct of the accused was to the prejudice of good order and discipline in the armed forces or was of a nature to bring discredit upon the armed forces.  ""(3) Wrongful distribution of controlled substance. (a) That the accused distributed a certain amount of a controlled substance; (b) that the distribution by the accused was wrongful; and (c) that, under the circumstances, the conduct of the accused was to the prejudice of good order and discipline in the armed forces or was of a nature to bring discredit upon the armed forces.  ""(4) Wrongful introduction of controlled substance. (a) That the accused introduced onto a vessel, aircraft, vehicle, or installation used by the armed forces or under the control of the armed forces a certain amount of a controlled substance; (b) that the introduction was wrongful; and (c) that, under the circumstances, the conduct of the accused was to the prejudice of good order and discipline in the armed forces or was of a nature to bring discredit upon the armed forces.  ""(5) Wrongful manufacture of controlled substance. (a) That the accused manufactured a certain amount of a controlled substance; (b) that the manufacture was wrongful; and (c) that, under the circumstances, the conduct of the accused was to the prejudice of good order and discipline in the armed forces or was of a nature to bring discredit upon the armed forces.  ""(6) Wrongful possession, manufacture, or introduction of controlled substance with intent to distribute. (a) That the accused possessed, manufactured, or introduced a certain amount of a controlled substance; (b) that the possession, manufacture, or introduction was wrongful; (c) that the possession, manufacture, or introduction was with the intent to distribute; and (d) that, under the circumstances, the conduct of the accused was to the prejudice of good order and discipline in the armed forces or was of a nature to bring discredit upon the armed forces."".  Sec. 4. Appendix 6c is amended by deleting sample specifications 144, 145, and 146 and the marginal notes with them and inserting in place thereof the following:  ""144. In that — (personal jurisdiction data) did, (at/on board—location) (subject matter jurisdiction data, if required) on or about — 19—, wrongfully (possess) (distribute) (manufacture) — (grams) (ounces) (pounds) (—) of (—) (a Schedule — controlled substance), (with the intent to distribute the said controlled substance) [while on duty as a sentinel or lookout] [while (on-board a vessel/aircraft) (in or at a missile launch facility) used by the armed forces or under the control of the armed forces, to wit:—-] [while in a hostile fire pay zone] [during time of war]."".  Marginal",executive_order,1982,https://www.presidency.ucsb.edu/documents/executive-order-12383-amendments-the-manual-for-courts-martial-united-states-1969-revised
"By the authority vested in me as President by the Constitution and laws of the United States of America, including Section 102(a) of the Federal Civilian Employee and Contractor Travel Expenses Act of 1985 (Public Law 99-234) (""the Act"") and Section 301 of Title 3 of the United States Code, it is ordered as follows:  Section 1. Section 1 of Executive Order No. 10621 of July 1, 1955, as amended, is further amended by redesignating the current subsection (i) as subsection (g); by revoking the current subsection (o); and by adding the following new subsection (h):  ""(h) The authority vested in the President by Section 102(a) of the Federal Civilian Employee and Contractor Travel Expenses Act of 1985, 5 U.S.C. 5702(a), to establish maximum rates of per diem allowances and reimbursements for the actual and necessary expenses of official travel for employees of the Government to the extent that such authority pertains to travel status in localities in Alaska, Hawaii, the Commonwealth of Puerto Rico, and possessions of the United States.""  Sec. 2. There is hereby delegated to the Secretary of State the authority vested in the President by Section 102(a) of the Act (5 U.S.C. 5702(a)) to establish maximum rates of per diem allowances and reimbursements for the actual and necessary expenses of official travel for employees of the Government to the extent that such authority pertains to travel status in localities (including the Trust Territories of the Pacific Islands) in any area situated outside the United States, the Commonwealth of Puerto Rico, and the possessions of the United States.  Sec. 3. Executive Order No. 11294 of August 4, 1966, is revoked.  RONALD REAGAN  The White House,  July 1, 1986.  [Filed with the Office of the Federal Register, 11:10 a.m., July 2, 1986]",executive_order,1986,https://www.presidency.ucsb.edu/documents/executive-order-12561-delegating-certain-functions-the-president-relating-federal-civilian
" By the President of the United States of America  A Proclamation   1. Whereas, pursuant to Section 350 of the Tariff Act of 1930, the President, on October 30, 1947, entered into, and by Proclamation No. 2761A of December 16, 1947 (61 Stat. (pt. 2) 1103), proclaimed, the General Agreement on Tariffs and Trade (hereinafter referred to as ""the General Agreement""), including a schedule of United States concessions, designated as Schedule XX, annexed thereto (61 Stat. (pt. 5) A1157), which Agreement, schedule, and proclamation have been supplemented by subsequent agreements, schedules, and proclamations;  2. Whereas, after compliance with the requirements of Section 102 of the Tariff Classification Act of 1962 (76 Stat. 73), the President by Proclamation No. 3548 of August 21, 1963 (77 Stat. 1017), proclaimed, effective on and after August 31, 1963, the Tariff Schedules of the United States, which reflected, with modifications, and, in effect, superseded, Proclamation No. 2761A and proclamations supplementary thereto insofar as they relate to Schedule XX to the General Agreement;  3. Whereas, pursuant to Sections 221 and 224 of the Trade Expansion Act of 1962 (19 U.S.C. 1841 and 1844), the President, on October 21, 1963, published and furnished to the Tariff Commission lists of articles which may be considered for modification or continuance of duties or other import restrictions, or continuance of duty-free or excise treatment, in the negotiation of trade agreements, including the trade agreement with the United Kingdom identified in the eighth recital of this proclamation, compensating other nations for modifications or withdrawals of United States trade agreement concessions (48 CFR Part 180), and the Tariff Commission, after holding public hearings, has advised the President with respect to each such article of its judgment as to the probable economic effect of such modifications;  4. Whereas, pursuant to Sections 223 and 224 of the Trade Expansion Act of 1962 (19 U.S.C. 1843 and 1844) and in accordance with Section 3(g) of Executive Order No. 11075 of January 15, 1963 (48 CFR 1.3 (g)), the Special Representative for Trade Negotiations, appointed by the President pursuant to Section 241 (a) of the Trade Expansion Act of 1962 (19 U.S.C. 1871(a)), on April 23, 1963, designated the Trade Information Committee to afford an opportunity, through public hearings and other means, for any interested person to present his views concerning any article on the lists identified in the third recital of this proclamation or any other matter relevant to the trade agreement negotiations, including the negotiation of the trade agreement with the United Kingdom identified in the eighth recital of this proclamation (48 CFR Part 202), and the Trade Information Committee has furnished the President with a summary of its hearings;  5. Whereas, pursuant to Section 222 of the Trade Expansion Act of 1962 (19 U.S.C. 1842), the President has received information and advice with respect to the trade agreement with the United Kingdom identified in the eighth recital of this proclamation, from the Departments of Agriculture, Commerce, Defense, Interior, Labor, State, and the Treasury, and from such other sources as the President has deemed appropriate, and, pursuant to Section 241(b) of the Trade Expansion Act of 1962 (19 U.S.C. 1871(b)), the Special Representative for Trade Negotiations has received information and advice with respect to that agreement from representatives of industry, agriculture, and labor, and from such agencies as he has deemed appropriate;  6. Whereas, pursuant to Section 201(a) (1) of the Trade Expansion Act of 1962 (19 U.S.C. 1821(a) (1)), the Special Representative for Trade Negotiations has conducted negotiations on behalf of the President with the United Kingdom and other contracting parties to the General Agreement, in accordance with Article XXVIII of that Agreement (8 U.S.T. (pt. 2) 1790), with a view to the establishment of a new consolidated Schedule XX to that Agreement in terms of the Tariff Schedules of the United States;  7. Whereas, pursuant to Section 201(a) of the Trade Expansion Act of 1962, the President has determined that certain existing duties or other import restrictions of the United States or of foreign countries which are contracting parties to the General Agreement, were unduly burdening and restricting the foreign trade of the United States and that one or more of the purposes stated in Section 102 of the Trade Expansion Act of 1962 (19 U.S.C. 1801) would be promoted by entering into the trade agreement with the United Kingdom identified in the eighth recital of this proclamation;  8. Whereas, pursuant to Section 201(a) (1) of the Trade Expansion Act of 1962, I, through my duly empowered representative, have entered into a trade agreement with the United Kingdom entitled the ""Interim Agreement Between the United States and the United Kingdom Relating to the Renegotiation of Schedule XX (United States) to the General Agreement on Tariffs and Trade"" (a copy of which is Appendix B to this proclamation 1), which embodies the results of the negotiations with the United Kingdom as part of the negotiations under Article XXVIII of the General Agreement for the establishment of a new consolidated Schedule XX thereto in terms of the Tariff Schedules of the United States;  9. Whereas, the trade agreement with the United Kingdom identified in the eighth recital of this proclamation, which is an agreement supplementary to the General Agreement, contains in annex II a schedule of concessions, to take effect as provided therein, in compensation for the impairment, arising out of the entry into force of the Tariff Schedules of the United States, of the rights of the United Kingdom in concessions in Schedule XX to the General Agreement, and provides that such concessions shall be applied as if they were included in a Schedule XX to the General Agreement pending the formal effectiveness of a new consolidated Schedule XX;  10. Whereas, pursuant to Section 254 of the Trade Expansion Act of 1962 (19 U.S.C. 1884), I have determined that, in the case of those modifications of existing duties proclaimed in this proclamation which reflect decreases in duties exceeding the limitations specified in Section 201 (b) (1) or 253 of the Trade Expansion Act of 1962 (19 U.S.C. 1821(b) (1) or 1883), such decreases will simplify the computation of the amount of duty imposed with respect to the articles concerned; and  11. Whereas, pursuant to Section 201(a) (2) of the Trade Expansion Act of 1962, I determine that the modification or continuance of existing duties or other import restrictions, and the continuance of existing duty-free or excise treatment, hereinafter proclaimed, will be required or appropriate to carry out such trade agreement:  Now, Therefore, I, Lyndon B. Johnson, President of the United States of America, acting under the authority vested in me by the Constitution and the statutes, including Section 201(a) (2) of the Trade Expansion Act of 1962, do proclaim that:  (1) Subject to the applicable provisions of the trade agreement with the United Kingdom identified in the eighth recital of this proclamation and of the General Agreement and other agreements supplementary thereto, the modification or continuance of existing duties or other import restrictions, and the continuance of existing duty-free or excise treatment, provided for in the schedule in annex II to such agreement with the United Kingdom shall be effective as provided therein, and, as a result thereof,  (2) The Tariff Schedules of the United States shall be modified, effective on and after May 1, 1966, as provided for in Appendix A to this proclamation.  In Witness Whereof, I have hereunto set my hand and caused the Seal of the United States of America to be affixed.  DONE at the City of Washington this fifth day of April in the year of our Lord nineteen hundred and sixty-six, and of the Independence of the United States of America the one hundred and ninetieth.    LYNDON B. JOHNSON  By the President:  DEAN RUSK  Secretary of State  APPENDIX A  MODIFICATIONS OF THE TARIFF SCHEDULES OF THE UNITED STATES RESULTING FROM THE PROCLAMATION OF THE INTERIM AGREEMENT BETWEEN THE UNITED STATES AND THE UNITED KINGDOM RELATING TO THE RENEGOTIATION OF SCHEDULE XX (UNITED STATES) TO THE GENERAL AGREEMENT ON TARIFFS AND TRADE  The rate in column numbered 1 for each item of the Tariff Schedules of the United States which is identified in the following table shall be superseded, effective on each date shown in such table, by the respective rate set forth therein opposite the number of such item:  TSUS item	Rates of duty, effective with respect to articles entered, or withdrawn from warehouse, for consumption on and after May 1—	 1966	1967	1968	1969	1970	  	Percent ad valorem	Percent ad valorem	Percent ad valorem	Percent ad valorem	Percent ad valorem	 222.60 .....	24	23	22	21	20	 531.37 .....	40	36	31	27	22.5	 792.60 .....	11	11	10	9	8	",proclamation,1966,https://www.presidency.ucsb.edu/documents/proclamation-3712-proclamation-trade-agreement-with-united-kingdom-providing-compensatory
" By the President of the United States of America  A Proclamation   On America Recycles Day, we highlight the importance of recycling as a way to safeguard and protect the environment and preserve our precious natural resources.  We live in a country of splendor and beauty, and no matter which State each of us calls home, we all have a responsibility to practice good environmental stewardship. It is in our Nation's best interest that government, businesses, community organizations, and individuals work together to conserve our natural resources. The Environmental Protection Agency, through its Resource Conservation Challenge, is encouraging communities to increase recycling collection. Through the Plug-In To eCycling Campaign, we are working to make it easier for Americans to donate or safely recycle old electronics, including TVs, computers, and cell phones. By recycling we can strengthen local economies, reduce greenhouse gases, conserve natural resources, and save landfill space. Using our resources wisely, we can make our communities more livable and our world a cleaner place for our children and grandchildren.  On this day, we remember our opportunity to preserve the great American landscape through recycling. By continuing to work together, we can maintain and enjoy the beauty of our land for generations to come.  Now, Therefore, I, George W. Bush, President of the United States of America, by virtue of the authority vested in me by the Constitution and laws of the United States, do hereby proclaim November 15, 2008, as America Recycles Day. I call upon the people of the United States to observe this day with appropriate programs and activities.  In Witness Whereof, I have hereunto set my hand this fourteenth day of November, in the year of our Lord two thousand eight, and of the Independence of the United States of America the two hundred and thirty-third.    GEORGE W. BUSH",proclamation,2008,https://www.presidency.ucsb.edu/documents/proclamation-8319-america-recycles-day-2008
" By the President of the United States of America  A Proclamation   As Americans, we understand employment and economic security are critical to fulfilling our hopes and aspirations. We also know we are stronger when our country and economy can benefit from the skills and talents of all our citizens. No individual in our Nation should face unnecessary barriers to success, and no American with a disability should be limited in his or her desire to work. During National Disability Employment Awareness Month, we renew our focus on improving employment opportunities and career pathways that lead to good jobs and sound economic futures for people with disabilities.  This year marks the 20th anniversary of the Americans with Disabilities Act (ADA), the landmark civil rights legislation that established a foundation of justice and equal opportunity for individuals with disabilities. In the two decades since its passage, much progress has been made. However, Americans with disabilities continue to be employed at a rate far below Americans without disabilities, and they are underrepresented in our Federal workforce.  My Administration is committed to ensuring people living with disabilities have fair access to jobs so they can contribute to our economy and realize their dreams. To help achieve this goal, I signed an Executive Order in July to increase Federal employment of individuals with disabilities. This directive requires Federal agencies to design model recruitment and hiring strategies for people with disabilities, and to implement programs to retain these public servants. To ensure transparency and accountability, agencies will report on their progress on hiring people with disabilities, and the Office of Personnel Management will post the results of agencies' efforts online for public evaluation. As the Nation's largest employer, the Federal Government can become a model employer by increasing employment across America of individuals with disabilities.  The 21st-century economy demands a highly educated workforce equipped with the technology and skills to maintain America's leadership in the global marketplace. Technology has changed the way we work, and the Federal Government is leveraging emerging, assistive, and other workplace technologies to improve the options available for everyone, including workers with disabilities. We must improve the accessibility of our workplaces and enable the collaboration and contributions of every employee, and that is why I look forward to signing into law the Twenty-First Century Communications and Video Accessibility Act of 2010. This legislation will greatly increase access to technology, with advances in areas such as closed captioning, delivery of emergency information, video description, and other advanced communications—all essential tools for learning and working in today's technological society.  Individuals with disabilities are a vital and dynamic part of our Nation, and their contributions have impacted countless lives. People with disabilities bring immeasurable value to our workplaces, and we will continue to address the challenges to employment that must be overcome. This month, let us rededicate ourselves to fostering equal access and fair opportunity in our labor force, and to capitalizing on the talent, skills, and rich diversity of all our workers.  Now, Therefore, I, Barack Obama, President of the United States of America, by virtue of the authority vested in me by the Constitution and the laws of the United States, do hereby proclaim October 2010 as National Disability Employment Awareness Month. I urge all Americans to embrace the unique value that individuals with disabilities bring to our workplaces and communities and to promote everyone's right to employment.  In Witness Whereof, I have hereunto set my hand this first day of October, in the year of our Lord two thousand ten, and of the Independence of the United States of America the two hundred and thirty-fifth.    BARACK OBAMA",proclamation,2010,https://www.presidency.ucsb.edu/documents/proclamation-8574-national-disability-employment-awareness-month-2010
